,-1,0,1
0,-1.8805639062695938,-0.6299999999998909,0.7541631354555852
1,-1.7481823971960617,-0.6277777777776686,0.5389623786006045
2,-1.7330152363635636,-0.6244444444443353,0.46942676915274445
3,-1.6691844768813826,-0.6277777777776686,0.4544212751055317
4,-1.5943325029170268,-0.6322222222221131,0.42101106664694476
5,-1.6861442869771208,-0.6299999999998909,0.40127845942494894
6,-1.6120705030388789,-0.6322222222221131,0.3074573914096094
7,-1.606582077450363,-0.6333333333332242,0.2190050785422516
8,-1.4942420187732788,-0.6411111111110019,0.13203703666137698
9,-1.382969727526443,-0.6333333333332242,0.06330698715409505
10,-1.3107611867361675,-0.6344444444443353,0.02377085635073252
11,-1.2443207659652398,-0.6444444444443354,-0.03704339423209634
12,-1.2178583728969252,-0.6422222222221131,-0.0899688660175262
13,-1.0815010701271166,-0.6411111111110019,-0.15030925838667344
14,-1.0378882459767844,-0.6322222222221131,-0.2231681059606062
15,-0.9125799755137122,-0.6326934984519031,-0.29220626965004004
16,-0.8837135311553274,-0.6309271523177717,-0.36282847270504004
17,-0.8844312701157336,-0.6305359596883929,-0.3494103522848922
18,-0.8638001724244847,-0.6272184793069169,-0.4062608864125089
19,-0.8694879276597337,-0.631326860841315,-0.46416931203079376
20,-0.7525108093926539,-0.6281653365316986,-0.6278969389225988
21,-0.47438888043627137,-0.6260836501900049,-0.7414146570669797
22,-1.2705894681987797,0.0,0.040923413306213845
23,-1.112776179298017,0.0,-0.038579163883059965
24,-1.1122254825639302,0.0,-0.20044387150054654
25,-1.06692222145039,0.0,-0.22617480794426484
26,-0.995292932274682,0.0,-0.2613400137668726
27,-0.9859937373496441,0.0,-0.21100741856201122
28,-0.9313134100640785,0.0,-0.21206671079870057
29,-0.8460298225118401,0.0,-0.3807273749097192
30,-0.963425200435423,0.0,-0.4283862772144931
31,-0.7482222020185367,0.0,-0.6284672463866385
32,-0.7298567237928607,0.0,-0.6078160131491879
33,-0.6276063273155879,0.0,-0.6676323939174872
34,-0.6337650592852443,0.0,-0.7917317437171089
35,-0.5089160744324669,0.0,-0.8552837355537657
36,-0.40575314966536585,0.0,-0.8351939117641205
37,-0.3354335360615312,0.0,-0.9411114185924767
38,-0.1919835203330274,0.0,-1.0256694549624414
39,-0.26557198967201034,0.0,-1.07422666068194
40,-0.17784996847852208,0.0,-1.1053358477235498
41,-0.1191262367003309,0.0,-1.1848529059318615
42,-0.08978380780797994,0.0,-1.258729061062837
43,0.15225934220276968,0.0,-1.417622180728201
44,-0.8024517764980916,-0.62731613400077,-0.4864702790998897
45,-0.5494049115582164,-0.6245841755703146,-0.7427295202905391
46,-0.4089512123629743,-0.6307323232323233,-0.9117282375951468
47,-0.39316272944438574,-0.6279283005860045,-0.8625144602885325
48,-0.33735281655548893,-0.6260435132957295,-0.918115061691799
49,-0.32928838427289797,-0.6351734104046245,-1.004912314301632
50,-0.2893428780302042,-0.6309080188679245,-0.9661701493076603
51,-0.20064354398848472,-0.6444444444444445,-1.0695942433497585
52,-0.11734090224819567,-0.6288888888888889,-1.1605340917112141
53,-0.07381732998204435,-0.6366666666666667,-1.253511668422252
54,-0.007292555309307666,-0.6422222222222222,-1.2425553289417106
55,0.04934978113152706,-0.6444444444444446,-1.2590857442369952
56,0.0949112278511687,-0.6388888888888888,-1.4508335387459816
57,0.14919071908990822,-0.6444444444444446,-1.530658871344815
58,0.23515723786321174,-0.6355555555555557,-1.5156948678450506
59,0.33464618985391936,-0.6322222222222222,-1.6595145363305401
60,0.3778884634128147,-0.6255555555555554,-1.7060574553304844
61,0.4122122463270689,-0.6255555555555554,-1.7113528282996002
62,0.4381377542414489,-0.6288888888888889,-1.702073886086972
63,0.4746918792464435,-0.631111111111111,-1.814279351707804
64,0.5472374458545841,-0.6399999999999999,-1.8002305973014572
65,0.7551469419833949,-0.6311111111111111,-2.028112171552306
