trade_date,FW_label
20241108_133000_013305594,-0.54380614
20241108_133000_260949619,-1.5114495
20241108_133000_521251154,0.069423765
20241108_133000_762307490,-0.46666506
20241108_133001_015903358,-0.553714
20241108_133001_269405272,1.4346517
20241108_133001_535861459,0.22256142
20241108_133001_755706955,1.5982399
20241108_133002_028842428,1.3148204
20241108_133002_259552249,0.95099515
20241108_133002_514685660,-0.8166186
20241108_133002_760597284,0.061677746
20241108_133003_009293607,0.0013244543
20241108_133003_260571860,-0.10785773
20241108_133003_506980217,0.041962795
20241108_133003_751906992,0.34816816
20241108_133004_005597045,0.33127543
20241108_133004_255540604,0.20365827
20241108_133004_509206333,-0.506903
20241108_133004_760230514,0.38154864
20241108_133005_007197181,-1.5302855
20241108_133005_258026992,-1.0585116
20241108_133005_509470246,-0.9959373
20241108_133005_760500421,-0.4148752
20241108_133006_014911566,-0.5860654
20241108_133006_264741807,0.405669
20241108_133006_520657063,-1.3922409
20241108_133006_756296847,-0.19168623
20241108_133007_007376472,-0.26905307
20241108_133007_258967892,-1.4589311
20241108_133007_505816327,-0.49058205
20241108_133007_749579770,-0.8267018
20241108_133008_007898621,0.082240514
20241108_133008_253123475,-0.36652014
20241108_133008_500620233,-0.00079913996
20241108_133008_746244616,-0.25331643
20241108_133009_001581605,-0.68531424
20241108_133009_253119735,0.80211675
20241108_133009_503479964,-0.037755456
20241108_133009_748661855,0.531401
20241108_133010_004418734,0.10469834
20241108_133010_253968726,-0.2316022
20241108_133010_499098082,-0.13548036
20241108_133010_746956081,-0.032271586
20241108_133011_005770541,-0.26472437
20241108_133011_250594978,0.21765487
20241108_133011_503709871,0.203301
20241108_133011_747439349,1.12381
20241108_133012_000778277,0.016421242
20241108_133012_248340062,-0.21338914
20241108_133012_505542438,0.30123702
20241108_133012_761073850,0.33570403
20241108_133013_006864589,1.0876656
20241108_133013_252957643,0.3212977
20241108_133013_501115582,-0.62462884
20241108_133013_748232781,0.5343727
20241108_133014_004996341,-0.89788765
20241108_133014_253278104,-1.003945
20241108_133014_503316328,-0.12575622
20241108_133014_751528123,0.2961387
20241108_133014_999069772,0.34394142
20241108_133015_249414474,0.3577515
20241108_133015_501104835,0.12450806
20241108_133015_750762598,-0.18271048
20241108_133015_999819645,-0.207437
20241108_133016_249143846,-0.23719518
20241108_133016_507622679,-0.5831386
20241108_133016_744975145,-0.29234725
20241108_133016_998085644,-0.3328078
20241108_133017_251646976,0.09525902
20241108_133017_497555654,-0.0034776535
20241108_133017_743538165,0.03058801
20241108_133017_995929766,0.020847777
20241108_133018_500150928,-0.00028665923
20241108_133018_999561067,-0.062343918
20241108_133019_246489466,-0.55210906
20241108_133019_502725762,0.0032408554
20241108_133019_752611639,-1.1784791
20241108_133020_005411557,0.26437405
20241108_133020_249348765,-0.15026636
20241108_133020_507621101,-0.18707334
20241108_133020_745387265,-0.3112582
20241108_133020_998393928,-0.4064088
20241108_133021_252178836,-1.1016834
20241108_133021_501823993,0.43902043
20241108_133021_750499812,1.3954628
20241108_133022_004312268,1.4316968
20241108_133022_248022472,1.8257301
20241108_133022_501805933,0.64323384
20241108_133022_748743005,0.080376305
20241108_133023_000040130,0.45755565
20241108_133023_244967196,0.24339049
20241108_133023_499218325,0.36658734
20241108_133023_746417083,0.42807359
20241108_133023_994531903,0.43295994
20241108_133024_244103491,0.43567893
20241108_133024_500113125,0.5853173
20241108_133024_745215023,0.9423627
20241108_133025_000224059,0.015974822
20241108_133025_258901086,0.24192752
20241108_133025_501897154,-0.1052832
20241108_133025_754325757,0.08523742
20241108_133026_009513465,0.018315954
20241108_133026_245664616,0.064218275
20241108_133026_498507750,-0.18106689
20241108_133026_748586841,-0.12754531
20241108_133026_996949738,0.15845315
20241108_133027_253934181,0.36461502
20241108_133027_509331321,1.5096133
20241108_133027_747642296,-1.2206854
20241108_133028_002984129,-0.886398
20241108_133028_261033271,-0.044570513
20241108_133028_503513961,0.7949451
20241108_133028_749753072,0.42236885
20241108_133029_002430530,1.0980953
20241108_133029_251775462,-0.7263945
20241108_133029_505622124,0.4528995
20241108_133029_750097252,0.23792647
20241108_133030_006780274,0.20185791
20241108_133030_253630082,0.87774366
20241108_133030_503308090,-0.45398822
20241108_133030_747814428,-0.26768088
20241108_133031_006593965,-0.27941552
20241108_133031_247268778,-0.09243765
20241108_133031_499367877,-0.0053706374
20241108_133031_749856992,-0.03298851
20241108_133031_996718022,-0.1693228
20241108_133032_243077378,-0.017706295
20241108_133032_503617429,-0.08493038
20241108_133032_752632690,-0.018442592
20241108_133032_998891116,-0.2723558
20241108_133033_247774503,0.97730964
20241108_133033_504659487,0.32238954
20241108_133033_747451439,0.27527586
20241108_133033_995835224,1.0221964
20241108_133034_247530150,-0.28701398
20241108_133034_504509638,0.3308755
20241108_133034_748751540,-0.17237134
20241108_133034_996924622,0.025311926
20241108_133035_252849852,0.37465966
20241108_133035_502718513,0.37987977
20241108_133036_251160014,0.18936437
20241108_133036_500701794,-0.56380194
20241108_133036_747068994,0.16187477
20241108_133037_000289610,0.29583752
20241108_133037_254770079,-0.49971333
20241108_133037_504390311,0.26680738
20241108_133037_747471078,0.1626545
20241108_133037_997583554,-0.0068811383
20241108_133038_249717406,0.28966886
20241108_133038_501574182,-0.10531136
20241108_133038_751404478,0.9079386
20241108_133039_000659533,0.43034855
20241108_133039_249874301,0.0013405178
20241108_133039_498833007,-0.29717174
20241108_133039_742770812,-0.08566072
20241108_133039_996725512,0.037863947
20241108_133040_246671477,-0.07912671
20241108_133040_498960194,-0.6254968
20241108_133040_744132723,0.073566355
20241108_133040_995865516,0.0980951
20241108_133041_244481335,0.23367368
20241108_133041_498637891,0.21841972
20241108_133041_744700176,0.2353612
20241108_133042_001647593,0.23491625
20241108_133042_248452125,0.011100093
20241108_133042_498072337,0.116352774
20241108_133042_743904295,0.44510114
20241108_133042_997302300,0.43811995
20241108_133043_247841540,-0.27406836
20241108_133043_504733423,-0.03506442
20241108_133043_749013510,-0.35891956
20241108_133044_000191791,0.05534949
20241108_133044_247285326,0.19055122
20241108_133044_499045431,0.0011710022
20241108_133044_745109644,-0.77447754
20241108_133045_000865379,-1.0494409
20241108_133045_245166387,-0.7952015
20241108_133045_502687599,-0.36677083
20241108_133045_744027716,-0.22207709
20241108_133045_999408892,0.1711495
20241108_133046_245487954,-0.13574846
20241108_133046_503986942,-0.018434495
20241108_133046_747963911,-0.055810414
20241108_133047_002413170,-0.15534116
20241108_133047_247135767,0.17033851
20241108_133047_496192370,-0.12279602
20241108_133047_751271764,0.3444964
20241108_133048_004937989,0.27392542
20241108_133048_245410312,0.056725062
20241108_133048_497176365,0.056806065
20241108_133048_998754562,0.11047856
20241108_133049_246623768,0.09962956
20241108_133049_500466674,0.058075346
20241108_133049_746487678,0.08862797
20241108_133049_999424540,0.10398058
20241108_133050_246552527,0.08409444
20241108_133050_500481645,0.15996818
20241108_133050_748183647,1.3198167
20241108_133050_997535499,-0.19445561
20241108_133051_250100619,-0.022991227
20241108_133051_504698945,0.62730557
20241108_133051_746261653,0.0810953
20241108_133051_999298945,0.13708535
20241108_133052_251345004,0.16364215
20241108_133052_501198352,0.004792491
20241108_133052_746436491,0.00061140396
20241108_133052_999464522,0.023418644
20241108_133053_245407389,-0.011968454
20241108_133053_500029164,0.06793509
20241108_133053_745448425,0.09596787
20241108_133054_003111498,0.30072698
20241108_133054_246770526,0.48247305
20241108_133054_497361461,0.39495406
20241108_133054_997120911,0.8031963
20241108_133055_250906405,0.07261794
20241108_133055_508078514,0.54964995
20241108_133055_747661575,0.033171706
20241108_133056_000977759,0.80379605
20241108_133056_249381632,0.642597
20241108_133056_500502926,0.3934904
20241108_133056_748135929,0.59134036
20241108_133056_998864716,0.12795673
20241108_133057_249464126,-0.19948871
20241108_133057_503095038,-0.1346531
20241108_133057_745329569,-0.3024296
20241108_133057_997788251,-0.28145096
20241108_133058_248632187,-1.2863464
20241108_133058_502671505,-0.0011626091
20241108_133058_746680925,0.095975526
20241108_133059_001015856,0.019572774
20241108_133059_248010192,-0.16147168
20241108_133059_501720782,-0.29935429
20241108_133059_751535125,-0.14436264
20241108_133100_001755020,-0.18076383
20241108_133100_247650757,0.5168695
20241108_133100_506774299,0.1737511
20241108_133100_753457876,-0.24701293
20241108_133101_004458035,-0.9995116
20241108_133101_251717176,-1.0877415
20241108_133101_504912324,-0.034628224
20241108_133101_753096436,0.32280952
20241108_133102_005085218,1.4657214
20241108_133102_255561502,-0.2577511
20241108_133102_507398070,0.4293044
20241108_133102_751068792,0.46405354
20241108_133103_005916384,0.4081254
20241108_133103_247262935,-0.67067593
20241108_133103_502358544,0.1066064
20241108_133103_746291415,0.5102551
20241108_133103_997319608,0.62539786
20241108_133104_245524503,0.44072515
20241108_133104_502384434,1.0117191
20241108_133104_745556675,2.0323014
20241108_133105_003555249,-0.37319732
20241108_133105_253150476,0.41604063
20241108_133105_505219918,0.34991392
20241108_133105_750616705,2.1144855
20241108_133106_002316405,-0.4098199
20241108_133106_250883243,1.0950824
20241108_133106_499163133,1.1221609
20241108_133106_743494325,-0.08453046
20241108_133106_998052536,-0.44750676
20241108_133107_247250959,-0.77421695
20241108_133107_500957883,-0.22372277
20241108_133107_748914004,-0.44386917
20241108_133107_999738612,-0.27271077
20241108_133108_245699585,-0.05423119
20241108_133108_503597137,-0.10574623
20241108_133108_751247584,-0.16307087
20241108_133108_999768991,-0.14794184
20241108_133109_254279047,0.28138223
20241108_133109_500093966,0.22632526
20241108_133109_749892176,0.16153584
20241108_133109_999150239,-0.20245273
20241108_133110_248022076,0.034402646
20241108_133110_500295886,0.5792077
20241108_133110_745689144,1.9623595
20241108_133110_998331396,1.885369
20241108_133111_248901819,0.18500954
20241108_133111_502001764,1.0704311
20241108_133111_746698515,1.27327
20241108_133111_999000753,1.0256376
20241108_133112_252418414,0.76618177
20241108_133112_505315081,0.60058814
20241108_133112_746636912,-0.078255735
20241108_133113_003908281,-0.73566884
20241108_133113_250049910,-0.6428104
20241108_133113_499920952,0.10409499
20241108_133113_744717711,0.17342663
20241108_133114_003151022,-0.2362416
20241108_133114_248116030,-1.1059328
20241108_133114_505459840,0.9261844
20241108_133114_748759691,0.21684773
20241108_133115_000555882,-0.5691842
20241108_133115_245423034,0.06574235
20241108_133115_499120896,0.78055435
20241108_133115_747245418,1.0171304
20241108_133115_999779494,0.6152414
20241108_133116_243683529,0.546561
20241108_133116_498560246,0.20771822
20241108_133116_746644954,0.18545106
20241108_133116_994990689,0.53819567
20241108_133117_242399063,0.7978017
20241108_133117_496280311,0.5786592
20241108_133117_744670518,-0.23582508
20241108_133117_998525170,-0.4754584
20241108_133118_240569650,-0.24338666
20241108_133118_500939446,-0.087406
20241108_133118_996427880,0.1653669
20241108_133119_243515369,0.03310404
20241108_133119_505650353,0.07023994
20241108_133119_994634417,0.02744017
20241108_133120_240081792,0.7734252
20241108_133120_495356110,0.5029218
20241108_133120_741649514,0.26518056
20241108_133120_997279633,0.31258062
20241108_133121_242314640,0.2144427
20241108_133121_499748561,-0.19123037
20241108_133121_747991665,-0.35782364
20241108_133122_000111835,-0.68479055
20241108_133122_248801561,-0.19727258
20241108_133122_496395343,-0.1958931
20241108_133122_752974656,-0.1366076
20241108_133122_998081716,0.046590023
20241108_133123_255389041,-0.0014090743
20241108_133123_503888577,0.03234092
20241108_133123_746984192,0.23485915
20241108_133123_997264975,0.7782368
20241108_133124_241378184,0.20792349
20241108_133124_493851117,0.23396246
20241108_133125_252457370,0.23502369
20241108_133125_523897398,0.28434265
20241108_133125_766346093,0.85313404
20241108_133126_010497263,0.71118426
20241108_133126_260603711,0.37749645
20241108_133126_510650449,0.64670765
20241108_133126_754483782,-0.2261997
20241108_133127_007399977,-0.100149505
20241108_133127_259760648,0.41891518
20241108_133127_509379664,0.21170543
20241108_133127_748746774,0.35937265
20241108_133128_001289927,0.41605014
20241108_133128_501223065,0.29764715
20241108_133129_245653687,0.19519018
20241108_133129_497183315,0.4920955
20241108_133129_744450792,0.5216693
20241108_133130_002944554,0.40568402
20241108_133130_243650821,0.7594838
20241108_133130_499007089,1.7198634
20241108_133130_748134646,0.59080565
20241108_133131_002110743,0.6236185
20241108_133131_249508045,0.81310797
20241108_133131_501342051,0.61969143
20241108_133131_744809473,0.7124262
20241108_133131_994594439,0.74740416
20241108_133132_243247215,1.697778
20241108_133132_496379892,-0.3409728
20241108_133132_740526110,0.74492985
20241108_133132_996309400,0.49944386
