trade_date,FW_label
20241105_090000_278684701,0.53047276
20241105_090000_530273867,1.0405384
20241105_090000_786113630,-0.39382842
20241105_090001_027437666,0.30479506
20241105_090001_274329212,0.6863071
20241105_090001_521764734,1.3944248
20241105_090001_770474905,0.23247911
20241105_090002_006799768,-1.0717434
20241105_090002_262986478,-1.289783
20241105_090002_522771932,-1.6603817
20241105_090002_773473451,-0.054768518
20241105_090003_011702164,1.3911635
20241105_090003_265500474,-0.5168593
20241105_090003_523438099,-0.73316246
20241105_090003_765794321,-0.35931367
20241105_090004_012875512,0.30762637
20241105_090004_264077452,0.6238287
20241105_090004_517616818,-0.36066687
20241105_090004_781876295,-0.68291783
20241105_090005_007103224,-0.8312146
20241105_090005_264918230,1.2716502
20241105_090005_519096968,0.7193343
20241105_090005_764501042,-0.07586398
20241105_090006_007169247,0.5617664
20241105_090006_262407044,-0.208328
20241105_090006_513952989,0.9277083
20241105_090006_769816962,-0.71734697
20241105_090007_003972293,0.21857843
20241105_090007_263962600,0.63360727
20241105_090007_521313947,-0.43001345
20241105_090007_760407063,-0.23553489
20241105_090008_007107095,0.8567105
20241105_090008_261977620,-0.28825775
20241105_090008_510753387,0.46591163
20241105_090008_759001696,0.09993332
20241105_090009_009563604,0.37245333
20241105_090009_258032785,-0.39272383
20241105_090009_512319784,0.30541945
20241105_090009_767638083,0.07672141
20241105_090010_006644901,0.09099422
20241105_090010_258352408,1.033894
20241105_090010_514014936,-0.42082676
20241105_090010_760589798,0.17478909
20241105_090011_007331346,1.2178249
20241105_090011_263216002,0.42328796
20241105_090011_511477473,-0.70901465
20241105_090011_766787760,-0.72661585
20241105_090012_006063145,-0.5363574
20241105_090012_256405913,-0.23439468
20241105_090012_506637481,1.334429
20241105_090012_757372558,1.5561126
20241105_090013_007280301,0.93229896
20241105_090013_261616583,-0.75140965
20241105_090013_507548742,-0.184214
20241105_090013_753418775,0.5810197
20241105_090014_005901052,0.9616111
20241105_090014_261631395,0.54985946
20241105_090014_509565663,0.13055702
20241105_090014_764152647,0.34179533
20241105_090015_014074163,0.33405945
20241105_090015_262948242,-0.004661819
20241105_090015_516899111,0.12993442
20241105_090015_771706299,-0.0985622
20241105_090016_007299413,0.036824115
20241105_090016_264368127,-0.13227744
20241105_090016_521390502,-0.72124076
20241105_090016_764837162,-1.9611453
20241105_090017_005537896,0.5644596
20241105_090017_268206474,-0.025211057
20241105_090017_515441365,0.3845395
20241105_090017_765251020,-0.09092243
20241105_090018_011166228,0.32077786
20241105_090018_275630097,0.15325458
20241105_090018_518175256,0.12095063
20241105_090018_770563116,0.012829283
20241105_090019_011980241,-0.24880596
20241105_090019_265791180,-0.022045454
20241105_090019_519719281,0.5064402
20241105_090019_766104984,0.5880647
20241105_090020_005539130,0.35300028
20241105_090020_260310278,-0.6621527
20241105_090020_525867432,-0.18036495
20241105_090020_763485136,-0.21770771
20241105_090021_009450205,-0.39055848
20241105_090021_262165127,-0.22450526
20241105_090021_512757069,-0.75192755
20241105_090021_773360162,-0.9666506
20241105_090022_001536161,-0.9812811
20241105_090022_262666459,-0.9126604
20241105_090022_507841107,-0.43402734
20241105_090022_763894130,-0.28894308
20241105_090023_004759102,-0.18768705
20241105_090023_269673761,0.026857594
20241105_090023_510595719,-0.44380254
20241105_090023_762575474,0.0774832
20241105_090024_009245613,0.43155867
20241105_090024_263026108,1.2654444
20241105_090024_507288552,0.7379557
20241105_090024_765964970,0.6730003
20241105_090025_017254453,0.9707989
20241105_090025_265608852,0.43678078
20241105_090025_509376106,0.42376646
20241105_090025_766215804,0.46966174
20241105_090026_010570650,0.18495266
20241105_090026_264191609,0.87509215
20241105_090026_520098062,0.015715519
20241105_090026_762541137,-0.070212506
20241105_090027_011707855,1.1369673
20241105_090027_256722530,0.13147907
20241105_090027_515151749,0.1823733
20241105_090027_757045089,-0.045466743
20241105_090028_012600725,0.18037717
20241105_090028_261584797,0.1187625
20241105_090028_512926991,0.25483432
20241105_090028_762843352,0.5222359
20241105_090029_020374850,1.7919295
20241105_090029_261541608,-0.06542946
20241105_090029_513206141,-0.013642182
20241105_090029_769037235,0.52285796
20241105_090030_008729135,0.57807654
20241105_090030_261089401,0.0370479
20241105_090030_521994377,-0.1450441
20241105_090030_762718371,-0.17301793
20241105_090031_007424796,-1.1603724
20241105_090031_265171018,-0.6868058
20241105_090031_511442559,-2.2529902
20241105_090031_770236667,0.42208156
20241105_090032_008003714,-0.04349681
20241105_090032_261419348,0.1422504
20241105_090032_512380950,0.18631451
20241105_090033_264096539,0.12491769
20241105_090033_514124315,0.08938021
20241105_090034_010232881,0.5977598
20241105_090034_262118164,0.23279272
20241105_090034_520841009,-0.13251646
20241105_090034_766378746,0.08579371
20241105_090035_009423826,-1.1104409
20241105_090035_265161759,-0.2840352
20241105_090035_517241541,-0.40502152
20241105_090035_771059133,-0.41915265
20241105_090036_010956205,-0.38873532
20241105_090036_260254201,-0.42252046
20241105_090036_512481385,0.009493442
20241105_090036_767172739,-0.14346148
20241105_090037_022260403,-0.52574974
20241105_090037_261969770,-0.16877557
20241105_090037_520901826,0.7900066
20241105_090037_784050966,0.8252579
20241105_090038_011086288,0.15925781
20241105_090038_267678589,-0.12365999
20241105_090038_524041283,-0.07612663
20241105_090038_772873798,0.013723144
20241105_090039_004945102,0.221844
20241105_090039_262389439,0.30445287
20241105_090039_513639931,0.4153502
20241105_090039_771285730,0.42131484
20241105_090040_003861437,0.8034346
20241105_090040_265019957,0.53430825
20241105_090040_504885058,1.0085887
20241105_090040_764208740,0.73908687
20241105_090041_001980862,0.47586653
20241105_090041_258424587,0.79561603
20241105_090041_513972877,1.2973676
20241105_090041_773458019,-0.5923677
20241105_090042_009849384,-0.17374541
20241105_090042_263690243,-0.6450304
20241105_090042_509065176,-0.9900084
20241105_090042_768832713,-0.55637115
20241105_090043_007772944,-0.27631915
20241105_090043_263754741,-0.47079864
20241105_090043_514551110,-0.50782734
20241105_090043_763884289,-0.55784065
20241105_090044_009459328,-0.74104613
20241105_090044_263667821,-0.5328401
20241105_090044_509083240,-0.6743465
20241105_090044_767260473,0.7997585
20241105_090045_005802790,0.89678174
20241105_090045_262322633,0.7742045
20241105_090045_509318397,0.15844296
20241105_090045_762448665,-2.8504002
20241105_090046_011530418,1.4555781
20241105_090046_254299138,-0.55436194
20241105_090046_504036946,-0.38368827
20241105_090046_773964801,0.9020661
20241105_090047_008985462,-0.73277104
20241105_090047_262785507,-0.41988203
20241105_090047_511404095,-0.052687846
20241105_090047_766057142,-0.06695001
20241105_090048_005411887,-0.2814453
20241105_090048_264175177,-0.33771533
20241105_090048_507608952,-0.17569406
20241105_090048_759423650,-0.08422048
20241105_090049_008303311,-0.11078044
20241105_090049_256171220,0.3946549
20241105_090049_506283936,0.20644225
20241105_090049_757402160,0.29379454
20241105_090050_010471783,0.3823342
20241105_090050_258024456,0.41286802
20241105_090050_505193656,0.31468272
20241105_090050_765976313,0.24829088
20241105_090051_009092800,0.38859805
20241105_090051_259944785,-0.26021457
20241105_090051_515164053,-0.069786035
20241105_090051_763013474,-0.19818893
20241105_090052_008719907,0.105260275
20241105_090052_269716945,0.16313228
20241105_090052_513069021,-0.004157504
20241105_090052_761681437,0.06879888
20241105_090053_003406738,0.067522086
20241105_090053_264714356,0.24256586
20241105_090053_508309379,0.74064285
20241105_090053_764208070,0.2572321
20241105_090054_008386103,0.4551807
20241105_090054_268893956,0.31593895
20241105_090054_509281525,0.6349186
20241105_090054_764346560,0.39330965
20241105_090055_005968715,0.26704672
20241105_090055_264884255,0.5974224
20241105_090055_502886349,0.15802564
20241105_090055_761062042,0.11607597
20241105_090056_007247493,0.4423276
20241105_090056_261392245,0.51957256
20241105_090056_509838121,0.6862252
20241105_090056_760626426,0.5503031
20241105_090057_011500188,0.9432427
20241105_090057_513785984,1.0349214
20241105_090057_755080703,0.9988397
20241105_090058_000767016,2.5161748
20241105_090058_262623604,-0.19502455
20241105_090058_505283059,0.13005579
20241105_090058_755277750,0.065336205
20241105_090059_005519471,0.03839083
20241105_090059_253547049,0.0059963856
20241105_090059_508149310,-0.12297582
20241105_090059_759546360,-0.059202693
20241105_090100_004264290,0.44374052
20241105_090100_257821979,0.0745768
20241105_090100_511982890,-0.5035295
20241105_090100_759986173,-0.07450717
20241105_090101_009757471,-0.19421387
20241105_090101_257862882,-0.23910646
20241105_090101_507106966,0.012855826
20241105_090101_752076704,-0.4530499
20241105_090102_004550214,-0.43326494
20241105_090102_257739060,-1.7349392
20241105_090102_503042027,0.19575964
20241105_090102_759337553,-0.3655557
20241105_090103_011801198,-0.25778535
20241105_090103_265986587,-0.22352178
20241105_090103_510621758,-0.19793768
20241105_090103_761705381,-0.38861132
20241105_090104_003436270,0.11106325
20241105_090104_265294479,0.17161955
20241105_090104_504478118,0.18369146
20241105_090104_775945993,-0.49473342
20241105_090105_008420968,0.5442474
20241105_090105_261113134,0.16495161
20241105_090105_509102150,0.046491906
20241105_090105_761943588,0.09042397
20241105_090106_007407822,-1.1977134
20241105_090106_261937160,-1.0533034
20241105_090106_508994340,-1.150876
20241105_090106_761954085,-1.0984477
20241105_090107_009380427,-1.2823735
20241105_090107_261857586,0.80211526
20241105_090107_508339304,1.0318629
20241105_090107_755354085,0.6855346
20241105_090108_004117899,0.2926035
20241105_090108_253691395,0.31340253
20241105_090108_758043088,0.39680308
20241105_090109_005072610,0.4163053
20241105_090109_258104103,-0.06985327
20241105_090109_512900687,0.19464971
20241105_090109_758795564,0.4834577
20241105_090110_007640066,1.1827346
20241105_090110_261262412,0.7766085
20241105_090110_518630507,0.15745623
20241105_090110_764070525,-0.08487775
20241105_090111_019883031,0.13913564
20241105_090111_260730269,0.3105649
20241105_090111_514734563,0.43978786
20241105_090111_760009645,0.23683463
20241105_090112_006186860,0.007040957
20241105_090112_267597465,0.19207405
20241105_090112_510710534,0.3022583
20241105_090112_766839765,0.66307354
20241105_090113_010372446,0.4218802
20241105_090113_262631086,0.11368642
20241105_090113_508638844,0.037844636
20241105_090113_767721744,-0.17130806
20241105_090114_006449114,-0.07600012
20241105_090114_262537827,-0.065214925
20241105_090114_767128988,0.011138925
20241105_090115_004576650,-0.09835484
20241105_090115_261818172,0.3322683
20241105_090115_506950872,0.04266844
20241105_090115_761655255,0.31279978
20241105_090116_010114768,0.2116401
20241105_090116_263784073,0.13487981
20241105_090116_512946731,0.083868064
20241105_090116_756144942,0.0026916657
20241105_090117_004620762,0.15971424
20241105_090117_256782190,0.27105743
20241105_090117_755678499,0.2344942
20241105_090118_262421770,0.19111975
20241105_090118_757906019,0.21586494
20241105_090119_001898284,0.20261939
20241105_090119_259417129,0.17636596
20241105_090119_504183005,0.15777408
20241105_090119_757734341,0.22773628
20241105_090120_003078358,0.21115203
20241105_090120_266192453,0.14742991
20241105_090120_509824206,-0.066161804
20241105_090120_764021099,0.003653774
20241105_090121_005655808,-0.020093083
20241105_090121_263762674,-0.3412931
20241105_090121_506141956,-1.8747817
20241105_090121_758138181,-0.44600764
20241105_090122_011087223,-1.0613626
20241105_090122_266722784,0.26889905
20241105_090122_509046870,0.90016323
20241105_090122_767780332,-0.3210275
20241105_090123_004351297,0.039882213
20241105_090123_274755570,-0.48046246
20241105_090123_505970047,-0.26122877
20241105_090123_765762730,0.7711568
20241105_090124_007391840,0.07558044
20241105_090124_263511540,-0.531582
20241105_090124_507563959,-0.21628898
20241105_090124_764306544,-0.37126505
20241105_090125_008961288,-0.51050776
20241105_090125_258165666,-0.5634317
20241105_090125_512447316,-0.5740778
20241105_090125_758649155,-0.15803905
20241105_090126_008918669,-0.08442027
20241105_090126_506515773,-0.14187364
20241105_090126_754107189,-0.28615785
20241105_090127_004847123,-0.6885033
20241105_090127_260808272,0.38819262
20241105_090127_501080205,0.1744579
20241105_090128_259779483,0.023826877
20241105_090128_500448210,0.099185504
20241105_090128_765853978,-0.038807593
20241105_090129_003554070,-0.024140557
20241105_090129_263457749,0.11988143
20241105_090129_503205170,0.104430534
20241105_090129_761676695,0.45214978
20241105_090130_008891106,0.26191303
20241105_090130_268775574,0.17660873
20241105_090130_510199334,0.15844934
20241105_090130_758374432,0.4641408
20241105_090131_006453629,0.46392375
20241105_090131_260678325,0.30191496
20241105_090131_501419244,0.21371494
20241105_090131_753942250,0.19727539
20241105_090132_010303480,0.58912516
20241105_090132_259701062,0.7492963
20241105_090132_510044612,-0.4584919
20241105_090132_764558904,-0.20441388
20241105_090133_020070382,-0.1220095
20241105_090133_273328996,-0.111035876
20241105_090133_521036008,0.23702113
20241105_090133_765037760,0.18645744
20241105_090134_013717423,0.06329606
20241105_090134_263327270,0.22039701
20241105_090134_506107604,0.14544569
20241105_090134_756491454,0.5896481
20241105_090135_005252272,1.2596121
20241105_090135_259231459,0.64828587
20241105_090135_511228721,0.47970405
20241105_090135_750667942,0.30371746
20241105_090137_002390442,0.7038733
20241105_090137_262471598,0.9649376
20241105_090137_504083535,0.44087303
20241105_090137_762178931,0.36070096
20241105_090138_008951503,0.35952416
20241105_090138_761456714,0.35193753
20241105_090139_261250550,0.28515762
20241105_090139_499910222,0.43314934
20241105_090139_753624995,0.3157836
20241105_090140_003800217,0.7854884
20241105_090140_257551079,0.5286272
20241105_090140_505723395,0.36566135
20241105_090140_752232825,0.46259084
20241105_090141_002949420,0.51712716
20241105_090141_261652176,0.26718888
20241105_090141_500351388,0.2572274
