trade_date,FW_label
20241107_133000_040899220,0.30272156
20241107_133000_303052231,0.2746471
20241107_133000_556040875,2.47688
20241107_133000_810933600,-0.43277705
20241107_133001_051982901,0.7983095
20241107_133001_301230724,1.2819676
20241107_133001_550842764,-0.83032054
20241107_133001_802700431,0.75709337
20241107_133002_041850255,-0.6467378
20241107_133002_296412185,-0.24551307
20241107_133002_543871831,-0.15370055
20241107_133002_786558490,-2.2263193
20241107_133003_041991058,-1.871721
20241107_133003_290291221,-1.4822437
20241107_133003_534466417,-0.35236475
20241107_133003_786868725,1.2299495
20241107_133004_033507953,0.41179666
20241107_133004_283956861,-0.17895575
20241107_133004_540436625,0.30983102
20241107_133004_790552836,-0.82482946
20241107_133005_039376538,-0.5314055
20241107_133005_280154889,0.038634755
20241107_133005_526760532,-0.036378525
20241107_133005_789790464,0.6349203
20241107_133006_037442828,1.5527691
20241107_133006_290176749,0.35502586
20241107_133006_534242521,1.2812046
20241107_133006_785590172,0.7779428
20241107_133007_028940279,0.5607325
20241107_133007_282447619,0.9657735
20241107_133007_529774093,-0.4477186
20241107_133007_785036973,-1.4405037
20241107_133008_025610364,1.0332249
20241107_133008_283769893,0.5955005
20241107_133008_531173992,0.953009
20241107_133008_782068281,0.90180004
20241107_133009_023788021,0.5760085
20241107_133009_281109848,0.16419469
20241107_133009_523739002,0.05124057
20241107_133009_775725273,-0.31824848
20241107_133010_026462149,-1.1698614
20241107_133010_287570327,0.28502867
20241107_133010_527332427,1.6159202
20241107_133010_800185514,0.3581752
20241107_133011_029896519,0.5001901
20241107_133011_279709345,0.07574005
20241107_133011_532985329,0.034186155
20241107_133011_789795688,-0.1820385
20241107_133012_045090652,0.12536822
20241107_133012_284684389,-0.1436056
20241107_133012_528091793,0.077219166
20241107_133012_783074503,-0.13620098
20241107_133013_028799301,-0.07881834
20241107_133013_282689646,0.35230976
20241107_133013_526372732,0.07266766
20241107_133013_777836172,-0.10197874
20241107_133014_022370312,0.06037233
20241107_133014_281272559,-0.027565142
20241107_133014_520444996,-0.0629529
20241107_133014_778199427,0.5809266
20241107_133015_019192744,-0.088403724
20241107_133015_278984757,-0.2127216
20241107_133015_526149435,-0.33010992
20241107_133015_778055329,0.01724553
20241107_133016_281516647,0.08835468
20241107_133016_523888641,0.57220596
20241107_133016_777871911,0.4961212
20241107_133017_018296799,0.5445218
20241107_133017_278768489,0.037502527
20241107_133017_523385913,-0.123929106
20241107_133017_778490025,0.23118971
20241107_133018_020452044,0.2756467
20241107_133018_277250758,0.043358013
20241107_133018_521557912,-0.44648242
20241107_133018_775447901,0.012243936
20241107_133019_016228677,0.2613546
20241107_133019_273492394,0.3131616
20241107_133019_519655390,-0.18312983
20241107_133019_776241568,-0.1888359
20241107_133020_020445224,-0.66818374
20241107_133020_276660002,0.5505866
20241107_133020_521468978,0.39016166
20241107_133020_773177390,-0.2170706
20241107_133021_274615819,-0.008906713
20241107_133021_517481500,0.35102305
20241107_133021_775225379,0.30225885
20241107_133022_020659404,-0.07969584
20241107_133022_274984863,-0.058224462
20241107_133022_517850089,0.15926723
20241107_133022_774700587,-0.41606954
20241107_133023_015406160,-0.21000196
20241107_133023_272117211,-0.18964265
20241107_133023_770224320,-0.14304762
20241107_133024_016720012,0.36527577
20241107_133024_276360731,-0.7295706
20241107_133024_523772235,-0.16401741
20241107_133024_777395739,0.4306823
20241107_133025_018761719,0.44287074
20241107_133025_279361662,0.36285928
20241107_133025_522772093,0.36120385
20241107_133025_775811212,0.22146682
20241107_133026_016603831,0.38844788
20241107_133026_275846536,0.45612362
20241107_133026_520272021,0.31131747
20241107_133026_775079509,0.18719898
20241107_133027_022201087,0.3280299
20241107_133027_278130844,0.79708964
20241107_133027_523446670,0.6022544
20241107_133027_777108138,0.34630534
20241107_133028_033571757,0.63304013
20241107_133028_282084610,0.46591243
20241107_133028_523583175,0.51917857
20241107_133028_780379760,0.6369636
20241107_133029_018701823,0.6693962
20241107_133029_293313794,0.5380675
20241107_133029_520970035,0.37875798
20241107_133029_781036699,0.29238614
20241107_133030_020562970,0.11964155
20241107_133030_277916645,0.13585643
20241107_133030_527821575,-0.42654395
20241107_133030_782058709,-0.10439285
20241107_133031_023694362,-0.6898165
20241107_133031_283158533,-0.36917844
20241107_133031_528936839,-0.48614374
20241107_133032_020155340,-0.33887753
20241107_133032_278532832,-0.22323702
20241107_133032_525494823,-0.23533483
20241107_133032_771049497,-0.28156087
20241107_133033_021609309,-0.38587922
20241107_133033_276823902,-0.08385175
20241107_133033_517085850,-0.10194319
20241107_133033_771932128,0.012363711
20241107_133034_017025495,0.7593044
20241107_133034_273174799,0.24038903
20241107_133034_519775436,0.016484538
20241107_133034_778524286,0.11357651
20241107_133035_020542354,0.21215005
20241107_133035_274565068,0.15136679
20241107_133035_521002118,0.095221974
20241107_133035_774289918,0.21563517
20241107_133036_024945051,0.27940598
20241107_133036_279200996,-0.25776887
20241107_133036_521610469,-0.1954289
20241107_133036_771465138,-0.09466504
20241107_133037_022758419,-0.05486598
20241107_133037_273090851,0.008185724
20241107_133037_517672562,-0.4933538
20241107_133038_271342417,-0.12027546
20241107_133038_518021781,-0.1987801
20241107_133039_271485001,-0.22639741
20241107_133039_520321328,-0.10077708
20241107_133039_775490299,0.056331232
20241107_133040_015386329,-0.0512444
20241107_133040_775133173,0.014905015
20241107_133041_017387103,0.7342592
20241107_133041_270741357,0.08985374
20241107_133041_520660789,-0.015824458
20241107_133041_776789425,-0.06437393
20241107_133042_017742278,0.049199857
20241107_133042_276422188,-0.19826986
20241107_133042_527565454,-0.056954645
20241107_133042_777128384,0.16409464
20241107_133043_017477098,0.14635174
20241107_133043_267080446,-0.030028364
20241107_133043_515274038,-0.105406545
20241107_133043_770742043,-0.05279883
20241107_133044_015660158,-0.017184278
20241107_133044_274084009,0.07601062
20241107_133044_517439320,-0.017593345
20241107_133044_772688739,-0.21824129
20241107_133045_018382488,-0.71389985
20241107_133045_275458510,-0.07270526
20241107_133045_516121312,-0.08322229
20241107_133045_770715595,0.18688183
20241107_133046_015092239,0.08099402
20241107_133046_268747541,0.030281285
20241107_133046_775891561,0.00074479915
20241107_133047_019550279,-0.06459304
20241107_133047_274787928,-0.02011921
20241107_133047_515041626,-0.06598642
20241107_133047_769677476,0.010029236
20241107_133048_017379099,-0.04083296
20241107_133048_511773642,-0.010554275
20241107_133049_513226681,-0.06294992
20241107_133049_768834366,-0.13164158
20241107_133050_014425612,-0.11885204
20241107_133050_273087867,0.04803835
20241107_133051_019513260,0.14263989
20241107_133051_271925823,-0.0037751403
20241107_133051_518514702,-0.3178195
20241107_133052_021572520,-0.2167577
20241107_133052_274634789,-0.11114334
20241107_133052_768729882,-0.11423212
20241107_133053_272202141,-0.14408012
20241107_133053_767626716,0.043352284
20241107_133054_013237570,-0.008163353
20241107_133054_266951335,-0.0993764
20241107_133054_514922007,-0.10985448
20241107_133054_769429795,-0.13466956
20241107_133055_269670719,-0.056085072
20241107_133055_774453759,-0.14474018
20241107_133056_017449424,-0.09346499
20241107_133056_269850677,0.31449467
20241107_133056_514516323,1.3855648
20241107_133056_765518516,0.12658004
20241107_133057_013492218,0.22019644
20241107_133057_267945414,0.9940272
20241107_133057_515388367,0.18683459
