trade_date,FW_label
20241101_090045_884771288,0.26097617
20241101_090046_142808524,0.9392044
20241101_090046_385298984,0.47378138
20241101_090046_886691473,0.32138428
20241101_090047_139442462,0.10911057
20241101_090047_387389327,0.47137403
20241101_090047_645762318,-0.026401004
20241101_090047_892804018,-0.35224336
20241101_090048_136621348,0.02764825
20241101_090048_385388720,0.6419994
20241101_090048_652924677,0.310449
20241101_090048_895684133,0.1952148
20241101_090049_143021338,0.18827261
20241101_090049_397895312,0.16923359
20241101_090049_641048105,0.10681654
20241101_090049_888833449,0.13390623
20241101_090050_138710394,-0.014963975
20241101_090050_390659188,0.18027018
20241101_090050_645034201,0.49987736
20241101_090050_907153903,0.58271694
20241101_090051_143171221,-0.011000952
20241101_090051_388657071,0.03700564
20241101_090051_639648831,-0.044134818
20241101_090051_895633004,0.027716795
20241101_090052_142037916,0.6853272
20241101_090052_384966715,1.1128316
20241101_090052_644380263,0.0025279913
20241101_090052_889479458,0.033672936
20241101_090053_138789268,0.08257977
20241101_090053_388860888,0.009675482
20241101_090053_643410954,0.09203092
20241101_090053_885286241,-0.025358817
20241101_090054_141398740,0.41226363
20241101_090054_384306080,-0.2063848
20241101_090054_639967859,-1.1895388
20241101_090054_899283186,-0.105011426
20241101_090055_146047951,0.11341695
20241101_090055_387069804,-0.3169754
20241101_090055_652022616,0.25446567
20241101_090055_888811790,-0.16703014
20241101_090056_140790346,0.24339299
20241101_090056_386771789,-0.22709556
20241101_090056_640202881,-0.17262007
20241101_090056_893974403,-0.11195313
20241101_090057_136539993,-0.07342478
20241101_090057_386900416,-0.19316931
20241101_090057_644408658,-0.17708911
20241101_090057_888524521,-0.095406435
20241101_090058_140029397,0.28026485
20241101_090058_402549967,0.40091732
20241101_090058_642184885,0.48116043
20241101_090058_891905162,0.21613608
20241101_090059_140618301,-0.101189755
20241101_090059_391001925,-0.27474955
20241101_090059_643093756,-0.57123756
20241101_090059_902106306,-2.1224532
20241101_090100_140347364,-1.5195621
20241101_090100_391722179,0.064944424
20241101_090100_649000954,0.48834714
20241101_090100_893444591,-0.14571096
20241101_090101_146320462,0.21785723
20241101_090101_409010886,-0.2547839
20241101_090101_646547062,1.6056035
20241101_090101_891713719,0.10868446
20241101_090102_156678859,-0.43469965
20241101_090102_391344835,-0.051655293
20241101_090102_643174966,-0.20447212
20241101_090102_888561779,-2.3244271
20241101_090103_141542207,-3.0876834
20241101_090103_390394158,-1.9839765
20241101_090103_646412769,1.4942541
20241101_090103_891979357,0.14143759
20241101_090104_141239521,0.40336695
20241101_090104_382434938,0.04352931
20241101_090104_648132010,-0.34851664
20241101_090104_885587728,-0.16010918
20241101_090105_138950599,0.15139489
20241101_090105_392688187,-0.6574785
20241101_090105_643889982,-0.8647012
20241101_090105_885850354,-1.063933
20241101_090106_140988464,-1.3328166
20241101_090106_390872737,-0.40904304
20241101_090106_639833991,0.15548222
20241101_090106_893627499,-0.18627322
20241101_090107_136243692,-0.44134247
20241101_090107_389059484,-0.63246447
20241101_090107_639412909,-0.28403372
20241101_090107_894587291,-0.32076663
20241101_090108_131939311,0.08219247
20241101_090108_388420428,0.08590582
20241101_090108_646259068,0.16367838
20241101_090108_899160797,0.48015484
20241101_090109_143195111,0.6993142
20241101_090109_400029406,1.1896312
20241101_090109_641567650,2.565312
20241101_090109_890377542,1.041977
20241101_090110_136299649,-0.14511772
20241101_090110_388118606,0.03215597
20241101_090110_637145051,-0.35618556
20241101_090110_891881674,-0.5539278
20241101_090111_137507659,0.4505931
20241101_090111_385854031,1.0137085
20241101_090111_645983500,0.11959604
20241101_090111_887660763,0.9680132
20241101_090112_143245850,0.75422937
20241101_090112_384834561,-0.07035162
20241101_090112_644860064,0.34455243
20241101_090112_889981526,0.2869098
20241101_090113_146780079,0.21743055
20241101_090113_397597841,0.10999075
20241101_090113_655947938,0.44445404
20241101_090113_893774818,0.2555114
20241101_090114_147090729,0.008983949
20241101_090114_389603270,-0.16469689
20241101_090114_642853299,-0.23727031
20241101_090114_896189090,-1.5394887
20241101_090115_145144337,0.5116401
20241101_090115_389062007,0.07191298
20241101_090115_643176393,1.3172054
20241101_090115_882321573,-0.44256774
20241101_090116_136297722,-0.54699415
20241101_090116_392317667,-0.17207785
20241101_090116_639360934,-0.4752145
20241101_090116_892156510,-0.46977472
20241101_090117_142889758,-0.30470666
20241101_090117_394546004,-0.33181682
20241101_090117_642301962,-0.40855223
20241101_090117_890432700,-0.31377766
20241101_090118_138476885,0.002735559
20241101_090118_391367676,0.011203615
20241101_090118_638362632,0.33542046
20241101_090118_895611049,0.21274494
20241101_090119_139445304,-0.22300477
20241101_090119_386683045,-0.31741145
20241101_090119_641246632,0.4929165
20241101_090119_887695514,0.3127805
20241101_090120_145118692,0.18956356
20241101_090120_387887415,-0.021424672
20241101_090120_637807509,-0.09126071
20241101_090120_885920222,-0.1610104
20241101_090121_141642807,-0.40366766
20241101_090121_386470283,-0.0396055
20241101_090121_645384035,0.3114287
20241101_090121_886865757,0.43682373
20241101_090122_142132003,0.026952723
20241101_090122_389407620,-0.16243918
20241101_090122_641304155,-0.28324112
20241101_090122_885377714,-0.06600162
20241101_090123_140715726,-1.0027027
20241101_090123_381948353,0.24583332
20241101_090123_639319648,0.1371827
20241101_090123_887375868,0.26258624
20241101_090124_138419976,0.91882265
20241101_090124_384959912,0.8222339
20241101_090124_646322303,0.1439021
20241101_090124_891108837,-0.47109607
20241101_090125_137411451,0.14517047
20241101_090125_386410014,-0.058086112
20241101_090125_642591913,0.05052852
20241101_090125_883256698,-0.048310954
20241101_090126_135671793,-0.35294363
20241101_090126_642042100,0.07821682
20241101_090126_883777830,0.17249745
20241101_090127_135656752,0.15768574
20241101_090127_387062011,-0.5996081
20241101_090127_635335108,-0.13148631
20241101_090127_886437619,0.2682766
20241101_090128_136763626,0.2484865
20241101_090128_386476762,0.6359237
20241101_090128_637026511,0.6689071
20241101_090128_887014575,0.5989191
20241101_090129_141223465,0.40827912
20241101_090129_414964592,0.10602949
20241101_090129_636764768,0.13913111
20241101_090129_887902646,-0.29653236
20241101_090130_145621304,-0.2122529
20241101_090130_396589224,-0.19859238
20241101_090130_643092002,-0.45505938
20241101_090130_886707562,-0.4755734
20241101_090131_139474456,0.07176662
20241101_090131_385057966,0.33221203
20241101_090131_638394452,0.24798517
20241101_090131_883852892,-0.034828685
20241101_090132_140281253,0.082762696
20241101_090132_401315105,-0.2439863
20241101_090132_643456289,-1.0587096
20241101_090132_885933610,-1.3360966
20241101_090133_134822276,-0.6399219
20241101_090133_636685620,-0.15533742
20241101_090133_886755749,-0.08936442
20241101_090134_135574473,0.0027088542
20241101_090134_403258343,0.21252361
20241101_090134_638737560,0.1787743
20241101_090134_884999722,0.41552582
20241101_090135_137195232,0.39826235
20241101_090135_385661289,0.25306052
20241101_090135_632103742,-0.08088907
20241101_090135_886563035,-0.44696227
20241101_090136_133099033,-0.19055928
20241101_090136_385875833,-0.20415457
20241101_090136_637918381,-0.4215333
20241101_090136_888045175,-0.18988039
20241101_090137_136349875,-0.09387209
20241101_090137_386238972,0.13176702
20241101_090137_641055700,0.58331877
20241101_090137_887910626,0.7124486
20241101_090138_137476932,0.30362034
20241101_090138_382664842,0.032613613
20241101_090138_643100612,-0.06369027
20241101_090138_885952486,-0.20992638
20241101_090139_148323209,-0.056492887
20241101_090139_385302635,-0.36438325
20241101_090139_641221554,-0.42874748
20241101_090139_882617863,-0.3365935
20241101_090140_136565553,-0.6612937
20241101_090140_386094665,-0.1931615
20241101_090140_635000461,0.08565943
20241101_090140_878941785,-0.08672472
20241101_090141_134932399,-0.33484718
20241101_090141_384522745,-0.3567739
20241101_090141_655924156,0.2392418
20241101_090141_889005025,-1.630612
20241101_090142_147200026,-0.80464184
20241101_090142_392428603,0.0022209901
20241101_090142_642266004,0.5774933
20241101_090142_887004453,0.15918873
20241101_090143_137364341,0.19988947
20241101_090143_384975155,0.3307686
20241101_090143_890774712,0.31439638
20241101_090144_135129861,0.49389926
20241101_090144_387482040,0.45525303
20241101_090144_636422854,0.4447535
20241101_090145_135345194,0.39830813
20241101_090145_382023292,0.31766415
20241101_090146_133851621,0.43929636
20241101_090146_384535686,0.18924226
20241101_090146_642843275,0.24588813
20241101_090147_133202578,0.27855846
20241101_090147_383595318,0.67930895
20241101_090147_637466158,-0.5877692
20241101_090147_883573612,-0.108762585
20241101_090148_137494570,-0.23361905
20241101_090148_387098378,-0.07863741
20241101_090148_634371720,0.03237123
20241101_090149_128907903,-0.15296336
20241101_090149_379777394,-0.26498434
20241101_090149_633990560,-0.47315288
20241101_090149_884404061,-1.2922866
20241101_090150_140523065,0.3910232
20241101_090150_380323266,0.43158463
20241101_090150_637024626,0.12949638
20241101_090150_881918713,0.051899053
20241101_090151_142037846,-0.004997572
20241101_090151_380458524,0.086423345
20241101_090152_380204143,0.13523461
20241101_090152_640216386,0.40036288
20241101_090152_881357626,0.17740662
20241101_090153_134609009,0.18536077
20241101_090153_883904139,0.16720767
20241101_090154_140890839,0.1630352
20241101_090154_400977194,0.27260748
20241101_090154_636761937,0.20375909
20241101_090154_883581461,0.19118695
20241101_090155_141342231,0.19052066
20241101_090155_391443589,0.2057846
20241101_090155_633213276,0.15113927
20241101_090156_141965933,0.2963823
20241101_090156_382675038,0.40137422
20241101_090156_879534756,0.29464176
20241101_090157_130139618,0.1431868
20241101_090157_375882078,-0.932446
20241101_090157_631358357,-0.4259102
20241101_090157_881839699,-0.09106325
20241101_090158_136554472,0.01855045
20241101_090158_378537844,0.107744016
20241101_090158_633093680,0.16649298
20241101_090158_896639621,0.15761371
20241101_090159_145891184,0.32059845
20241101_090159_384466048,0.2200735
20241101_090159_638027081,0.17446475
20241101_090159_887362140,0.13440005
20241101_090200_135004550,-0.09665387
20241101_090200_382704312,-0.06296872
20241101_090200_641894077,0.079848535
20241101_090200_884243563,0.007810721
20241101_090201_149125693,-0.06652924
20241101_090201_395413945,-0.121013306
20241101_090201_650459994,-0.19882457
